14.7011	-4.82519	-7.83337
-2.86041	-4.68077	4.49805
5.70087	-2.37022	2.10371
-3.3207	7.16345	1.80598
-3.57467	-5.16592	-6.73347
-12.0207	-9.37703	-6.23452
7.77472	7.26804	-1.06156
4.97879	7.95097	-13.7985
12.3222	5.22828	-5.02467
4.11053	-4.5681	-4.51468
7.5189	-4.15506	-5.58846
5.68618	9.29775	-4.51119
2.64509	2.24426	4.22087
6.10502	-2.5573	2.81553
-1.42848	1.14247	4.08792
7.84595	-5.52504	6.49257
2.01559	6.74759	2.43419
-2.58131	-0.785922	-0.542908
-4.24744	-6.03531	-7.07481
6.14594	-2.86549	10.7083
-5.90724	-9.35226	-4.04167
9.57773	12.0852	1.23572
-6.74665	-7.02949	3.75979
3.29981	-2.88626	-3.70118
-5.10885	6.79459	-3.57927
4.81649	4.63575	-1.7592
-3.33616	-9.05544	-4.56924
5.42688	-3.65831	-4.50257
4.1023	5.3576	-8.36162
-7.24447	-5.7913	2.25926
-4.88618	-1.03758	2.63905
-6.14717	-8.14692	-4.17683
4.65219	-10.0307	3.00272
-4.97086	7.51691	0.869142
-8.2652	-2.27965	3.04997
-6.5036	-5.78102	8.95015
0.858346	3.09936	-8.33847
1.88232	2.09579	3.79922
-7.61806	7.11642	-3.03263
-5.17667	-8.3239	4.33071
-3.42421	5.01758	6.06653
4.127	3.10582	-3.49246
-3.49515	-5.43167	-8.78792
-5.97004	-2.91014	10.1097
4.47865	3.23689	4.882
8.45722	-1.77387	-2.09192
-4.66496	-6.39893	4.55534
-5.91411	1.89027	-6.62289
4.90424	-7.03884	0.313418
-6.54953	-3.62871	3.89878
7.15602	2.55149	-2.85415
-5.74058	4.3345	1.52441
-11.1353	-0.0361825	-4.74732
9.75795	-5.04407	6.94014
2.17821	3.48146	-4.17476
-7.54279	-2.8489	7.89862
-8.77097	2.68214	-6.64677
1.21683	-6.90904	5.57629
-8.28437	-3.67189	-2.89352
3.18387	3.65977	-3.55445
-6.96575	-8.47851	14.1739
-9.8459	2.21636	1.8599
6.99208	8.00936	3.99389
-12.091	-8.95922	4.67746
-3.28049	3.07911	-4.94449
9.10174	4.78839	6.85005
3.26521	5.95214	4.80572
6.76032	-4.72885	-5.01843
3.72374	7.34296	-5.2136
-1.3229	-3.93172	-2.05418
-7.63455	5.56218	7.12789
-0.604911	4.63945	-0.185269
8.59236	3.49214	8.41534
5.0363	-1.9949	9.5896
-2.128	5.95514	-7.45961
-3.15841	4.97932	6.84971
3.72784	3.63351	4.6982
4.83138	-4.59456	-4.32931
-2.48776	2.03912	3.51192
-3.50219	-4.81055	5.26667
7.29395	2.71921	-4.86523
1.61659	-7.31806	-7.88454
3.88483	-3.91281	3.78197
-6.10094	-5.29773	8.7118
-3.36244	3.58038	3.54148
3.30023	2.22951	-8.39563
-4.48597	1.7123	1.31226
-4.2259	-3.70993	-10.6611
3.45959	-1.34777	5.75435
-4.53206	5.81611	7.18285
-8.79533	-2.61929	-2.75613
2.92888	-8.33303	-6.53843
8.97346	8.78182	3.40278
-2.77243	-4.95041	4.72226
-5.65565	5.87785	4.5989
-4.99575	7.44497	5.68649
-3.38193	5.74686	-2.95746
-1.38263	-2.58094	2.82709
6.12156	-1.84336	7.83625
-9.7163	2.37759	4.18868
3.8518	0.762074	-9.78745
-2.30512	3.29869	5.69419
-8.86314	4.3058	6.57747
6.2079	1.20573	4.00774
-3.9015	8.02756	-5.29399
5.47382	4.36283	2.33169
4.53196	5.19368	-3.96678
-4.78324	3.61915	-5.99737
12.86	-3.84809	-9.17904
3.76152	-2.6702	4.41684
-3.31547	-5.28078	-6.11255
2.62984	3.97947	-6.29272
1.02292	3.45393	7.14976
-5.9198	7.75068	-3.58253
1.07845	3.58079	-11.3532
-6.27595	-10.2503	3.41471
8.0059	1.8895	-2.64377
-4.3457	-3.75229	-2.73288
11.6414	7.83121	2.9464
3.80133	-7.57964	-9.94874
7.48434	-4.41791	-6.42245
5.95518	-6.22717	3.26745
2.50111	2.21142	-5.05968
-4.25011	-3.19662	1.42329
-8.21848	3.45845	5.05848
