46.4888	-15.2586	-24.7713
-9.0454	-14.8019	14.2241
18.0277	-7.49529	6.65253
-10.501	22.6528	5.711
-11.3041	-16.3361	-21.2931
-38.0128	-29.6528	-19.7153
24.5858	22.9836	-3.35696
15.7443	25.1432	-43.6346
38.9661	16.5333	-15.8894
12.9986	-14.4456	-14.2767
23.7769	-13.1395	-17.6723
17.9813	29.4021	-14.2656
8.3645	7.09696	13.3475
19.3058	-8.0869	8.90348
-4.51725	3.61282	12.9271
24.8111	-17.4717	20.5313
6.37385	21.3377	7.69758
-8.16282	-2.4853	-1.71683
-13.4316	-19.0853	-22.3725
19.4352	-9.06149	33.8625
-18.6803	-29.5745	-12.7809
30.2874	38.2169	3.90768
-21.3348	-22.2292	11.8895
10.4349	-9.12716	-11.7041
-16.1556	21.4864	-11.3187
15.2311	14.6595	-5.56307
-10.5499	-28.6358	-14.4492
17.1613	-11.5686	-14.2384
12.9726	16.9422	-26.4418
-22.909	-18.3137	7.14442
-15.4514	-3.2811	8.34541
-19.4391	-25.7628	-13.2083
14.7115	-31.72	9.49543
-15.7192	23.7706	2.74847
-26.1368	-7.20888	9.64485
-20.5662	-18.2812	28.3029
2.71433	9.80103	-26.3686
5.95242	6.62748	12.0142
-24.0904	22.5041	-9.59003
-16.3701	-26.3225	13.6949
-10.8283	15.867	19.184
13.0507	9.82147	-11.0441
-11.0526	-17.1765	-27.7898
-18.8789	-9.20267	31.9698
14.1627	10.236	15.4383
26.7441	-5.60947	-6.61522
-14.7519	-20.2352	14.4052
-18.702	5.97755	-20.9434
15.5086	-22.2588	0.991114
-20.7114	-11.475	12.329
22.6293	8.06853	-9.02561
-18.1533	13.7069	4.82059
-35.2128	-0.114419	-15.0124
30.8574	-15.9508	21.9466
6.88811	11.0093	-13.2018
-23.8524	-9.009	24.9776
-27.7362	8.48169	-21.0189
3.84795	-21.8483	17.6338
-26.1975	-11.6115	-9.15012
10.0683	11.5732	-11.2402
-22.0276	-26.8114	44.8218
-31.1355	7.00874	5.88153
22.1109	25.3278	12.6298
-38.235	-28.3315	14.7914
-10.3738	9.73699	-15.6358
28.7822	15.1422	21.6618
10.3255	18.8223	15.197
21.378	-14.9539	-15.8697
11.7755	23.2205	-16.4868
-4.18336	-12.4332	-6.49589
-24.1426	17.5892	22.5404
-1.9129	14.6712	-0.585873
27.1714	11.0431	26.6116
15.9262	-6.30843	30.325
-6.72934	18.8318	-23.5894
-9.98777	15.746	21.6607
11.7885	11.4902	14.857
15.2782	-14.5293	-13.6905
-7.867	6.44825	11.1057
-11.0749	-15.2123	16.6547
23.0655	8.5989	-15.3852
5.1121	-23.1417	-24.9331
12.2849	-12.3734	11.9596
-19.2929	-16.7529	27.5491
-10.633	11.3222	11.1991
10.4362	7.05032	-26.5493
-14.1859	5.41476	4.14972
-13.3635	-11.7318	-33.7134
10.9402	-4.26204	18.1969
-14.3316	18.3922	22.7142
-27.8133	-8.28291	-8.71565
9.26194	-26.3514	-20.6763
28.3766	27.7706	10.7605
-8.76719	-15.6546	14.9331
-17.8847	18.5874	14.543
-15.798	23.5431	17.9823
-10.6946	18.1732	-9.3523
-4.37225	-8.16165	8.94005
19.3581	-5.82922	24.7804
-30.7256	7.51858	13.2458
12.1805	2.40989	-30.9506
-7.28943	10.4314	18.0066
-28.0277	13.6161	20.7998
19.6311	3.81286	12.6736
-12.3376	25.3854	-16.7411
17.3098	13.7965	7.37346
14.3313	16.4239	-12.5441
-15.1259	11.4448	-18.9654
40.6669	-12.1687	-29.0267
11.895	-8.44391	13.9673
-10.4844	-16.6993	-19.3296
8.31628	12.5842	-19.8993
3.23477	10.9223	22.6095
-18.72	24.5098	-11.329
3.41036	11.3235	-35.902
-19.8463	-32.4144	10.7983
25.3169	5.97513	-8.36034
-13.7423	-11.8658	-8.64211
36.8135	24.7644	9.31734
12.0209	-23.9689	-31.4607
23.6676	-13.9706	-20.3096
18.8319	-19.692	10.3326
7.9092	6.99312	-16.0001
-13.44	-10.1086	4.50084
-25.9891	10.9366	15.9963
