20.7904	-6.82384	-11.0781
-4.04523	-6.61961	6.36121
8.06225	-3.352	2.9751
-4.69618	10.1306	2.55404
-5.05535	-7.30572	-9.52257
-16.9998	-13.2611	-8.81694
10.9951	10.2786	-1.50128
7.04107	11.2444	-19.514
17.4262	7.3939	-7.10596
5.81317	-6.46026	-6.38472
10.6333	-5.87615	-7.90327
8.04147	13.149	-6.37978
3.74072	3.17386	5.96921
8.6338	-3.61657	3.98176
-2.02018	1.6157	5.7812
11.0959	-7.81359	9.18188
2.85047	9.54253	3.44246
-3.65052	-1.11146	-0.767788
-6.00679	-8.53522	-10.0053
8.69167	-4.05242	15.1438
-8.3541	-13.2261	-5.71578
13.545	17.0911	1.74757
-9.5412	-9.94121	5.31714
4.66663	-4.08179	-5.23425
-7.22501	9.609	-5.06185
6.81155	6.55595	-2.48788
-4.71805	-12.8063	-6.46189
7.67477	-5.17364	-6.3676
5.80153	7.57679	-11.8251
-10.2452	-8.19014	3.19508
-6.9101	-1.46735	3.73218
-8.69341	-11.5215	-5.90693
6.57919	-14.1856	4.24648
-7.02985	10.6305	1.22915
-11.6888	-3.22391	4.31331
-9.19747	-8.1756	12.6574
1.21388	4.38315	-11.7924
2.662	2.9639	5.37291
-10.7736	10.0641	-4.28879
-7.32092	-11.7718	6.12455
-4.84257	7.09593	8.57936
5.83646	4.3923	-4.93908
-4.94289	-7.68154	-12.428
-8.44291	-4.11556	14.2973
6.33377	4.57766	6.9042
11.9603	-2.50863	-2.95842
-6.59725	-9.04945	6.44222
-8.36381	2.67324	-9.36618
6.93564	-9.95442	0.44324
-9.26243	-5.13177	5.51371
10.1201	3.60836	-4.03638
-8.1184	6.1299	2.15583
-15.7476	-0.0511699	-6.71373
13.7998	-7.1334	9.81484
3.08046	4.92353	-5.90401
-10.6671	-4.02895	11.1703
-12.404	3.79313	-9.39996
1.72085	-9.77086	7.88606
-11.7159	-5.19284	-4.09206
4.50268	5.17569	-5.02675
-9.85106	-11.9904	20.0449
-13.9242	3.1344	2.6303
9.88829	11.3269	5.64821
-17.0992	-12.6703	6.61493
-4.63931	4.35451	-6.99256
12.8718	6.7718	9.68744
4.6177	8.4176	6.79631
9.56054	-6.68761	-7.09713
5.26616	10.3845	-7.37314
-1.87086	-5.5603	-2.90505
-10.7969	7.86612	10.0804
-0.855473	6.56117	-0.26201
12.1514	4.93863	11.9011
7.12241	-2.82122	13.5617
-3.00945	8.42184	-10.5495
-4.46667	7.04183	9.68695
5.27197	5.13856	6.64425
6.83261	-6.49769	-6.12256
-3.51823	2.88375	4.9666
-4.95285	-6.80315	7.44819
10.3152	3.84554	-6.88048
2.2862	-10.3493	-11.1504
5.49398	-5.53356	5.34851
-8.62803	-7.49213	12.3203
-4.75521	5.06342	5.0084
4.66723	3.153	-11.8732
-6.34412	2.42156	1.85581
-5.97633	-5.24663	-15.0771
4.89259	-1.90604	8.13788
-6.40931	8.22523	10.1581
-12.4385	-3.70423	-3.89776
4.14206	-11.7847	-9.24673
12.6904	12.4194	4.81225
-3.92081	-7.00093	6.67829
-7.99829	8.31253	6.50382
-7.06506	10.5288	8.04192
-4.78277	8.12729	-4.18247
-1.95533	-3.65	3.99811
8.65719	-2.6069	11.0821
-13.7409	3.36241	5.92369
5.44727	1.07774	-13.8415
-3.25993	4.66506	8.0528
-12.5344	6.08932	9.30195
8.7793	1.70516	5.6678
-5.51756	11.3527	-7.48683
7.74116	6.16998	3.29751
6.40917	7.34498	-5.60988
-6.76452	5.11825	-8.48156
18.1868	-5.44202	-12.9811
5.31959	-3.77623	6.24636
-4.68878	-7.46816	-8.64445
3.71915	5.62781	-8.89925
1.44663	4.8846	10.1113
-8.37186	10.9611	-5.06646
1.52516	5.064	-16.0558
-8.87553	-14.4962	4.82913
11.322	2.67216	-3.73886
-6.14575	-5.30654	-3.86487
16.4635	11.075	4.16684
5.3759	-10.7192	-14.0696
10.5845	-6.24786	-9.08272
8.4219	-8.80655	4.62088
3.5371	3.12742	-7.15547
-6.01056	-4.5207	2.01284
-11.6227	4.89099	7.15377
